category,variable,sample,ratio,ratio_up,ratio_down
incl_BoostedGen_,nCleanJet_boo,GGH_350_RelW002,1.04154190628,1.0402383956,1.04290667223
incl_BoostedGen_,nCleanJet_boo,ZH_htt,0.963266085675,0.962238163609,0.964333542048
incl_BoostedGen_,nCleanJet_boo,GGH_1500_RelW002,1.05752658381,1.05698323829,1.05808292197
incl_BoostedGen_,nCleanJet_boo,GGH_165_RelW002,1.04638130702,1.04417851593,1.04883532501
incl_BoostedGen_,nCleanJet_boo,QQH_700_RelW002,1.03160128916,1.03131493309,1.03189326286
incl_BoostedGen_,nCleanJet_boo,QQH_130_RelW002,0.997872286414,0.993852347706,1.00415229911
incl_BoostedGen_,nCleanJet_boo,GGH_170_RelW002,1.04815706674,1.04620231427,1.05030918779
incl_BoostedGen_,nCleanJet_boo,WH_hww,1.07229634699,1.0711053062,1.07353968963
incl_BoostedGen_,nCleanJet_boo,GGH_200_RelW002,1.0558459137,1.05410590162,1.05773425586
incl_BoostedGen_,nCleanJet_boo,GGH_300_RelW002,1.06286940097,1.06159793383,1.06420456519
incl_BoostedGen_,nCleanJet_boo,GGH_750_RelW002,1.05957810186,1.05910421664,1.06006166241
incl_BoostedGen_,nCleanJet_boo,QQH_350_RelW002,1.02883670835,1.02830935192,1.02937885639
incl_BoostedGen_,nCleanJet_boo,QQH_300_RelW002,1.01991489713,1.01926359567,1.02058680222
incl_BoostedGen_,nCleanJet_boo,QQH_165_RelW002,1.01686101795,1.01020241522,1.02620804918
incl_BoostedGen_,nCleanJet_boo,GGH_800_RelW002,1.06802801794,1.06756382048,1.06850171895
incl_BoostedGen_,nCleanJet_boo,QQH_125_RelW002,1.08539177097,1.07509064192,1.09906198444
incl_BoostedGen_,nCleanJet_boo,QQH_135_RelW002,1.06065388212,1.05346237362,1.07082815449
incl_BoostedGen_,nCleanJet_boo,GGH_600_RelW002,1.05810702583,1.05769984416,1.05852194199
incl_BoostedGen_,nCleanJet_boo,GGH_700_RelW002,1.06599907993,1.06553530094,1.0664719097
incl_BoostedGen_,nCleanJet_boo,GGH_160_RelW002,1.054029743,1.05037168359,1.0586623009
incl_BoostedGen_,nCleanJet_boo,QQH_145_RelW002,1.18821420796,1.17220319037,1.21211376122
incl_BoostedGen_,nCleanJet_boo,GGH_180_RelW002,1.05205871844,1.04994020851,1.05438124414
incl_BoostedGen_,nCleanJet_boo,GGH_175_RelW002,1.06911593146,1.0669820772,1.07147814067
incl_BoostedGen_,nCleanJet_boo,QQH_170_RelW002,1.04148469029,1.03817804285,1.04550532891
incl_BoostedGen_,nCleanJet_boo,GGH_124_RelW002,1.32913054301,1.24783217333,1.570562283
incl_BoostedGen_,nCleanJet_boo,GGH_135_RelW002,1.17839219002,1.11578958677,1.34523345559
incl_BoostedGen_,nCleanJet_boo,QQH_190_RelW002,1.04366491565,1.04225888745,1.04518385429
incl_BoostedGen_,nCleanJet_boo,DY,1.02523033223,1.02317394146,1.02753301054
incl_BoostedGen_,nCleanJet_boo,QQH_175_RelW002,1.05940105471,1.05790347428,1.0611217129
incl_BoostedGen_,nCleanJet_boo,GGH_115_RelW002,1.21148834978,1.18850043786,1.26317177672
incl_BoostedGen_,nCleanJet_boo,qqH_hww,1.05033080797,1.04247700056,1.06272687644
incl_BoostedGen_,nCleanJet_boo,QQH_124_RelW002,1.23956452783,1.21158387986,1.29013025601
incl_BoostedGen_,nCleanJet_boo,QQH_120_RelW002,1.05142987882,1.04755500728,1.05758559492
incl_BoostedGen_,nCleanJet_boo,QQH_230_RelW002,1.03437741523,1.03348556336,1.03531117741
incl_BoostedGen_,nCleanJet_boo,GGH_126_RelW002,1.04027908506,1.04487237145,1.02884858685
incl_BoostedGen_,nCleanJet_boo,QQH_115_RelW002,1.08341717688,1.06978330162,1.10572195962
incl_BoostedGen_,nCleanJet_boo,QQH_140_RelW002,1.08044993532,1.07170871233,1.09336573433
incl_BoostedGen_,nCleanJet_boo,QQH_750_RelW002,1.03187517433,1.03158347607,1.03217277796
incl_BoostedGen_,nCleanJet_boo,VZ,1.02344636748,1.02218851654,1.02480788147
incl_BoostedGen_,nCleanJet_boo,GGH_130_RelW002,1.06488208227,1.06517621439,1.06405341955
incl_BoostedGen_,nCleanJet_boo,qqH_htt,1.0044607492,1.00034570492,1.00937850737
incl_BoostedGen_,nCleanJet_boo,GGH_140_RelW002,1.19086857127,1.13943711772,1.34901766326
incl_BoostedGen_,nCleanJet_boo,QQH_900_RelW002,1.03040365773,1.03013312668,1.03067995173
incl_BoostedGen_,nCleanJet_boo,Vg,1.04591000968,1.04369455257,1.04862514812
incl_BoostedGen_,nCleanJet_boo,GGH_5000_RelW002,1.05512242136,1.05418576586,1.05608836754
incl_BoostedGen_,nCleanJet_boo,GGH_500_RelW002,1.06618781384,1.06573639524,1.06664849036
incl_BoostedGen_,nCleanJet_boo,QQH_270_RelW002,1.03366930499,1.0330357735,1.03432537978
incl_BoostedGen_,nCleanJet_boo,GGH_2500_RelW002,1.06138436292,1.06069232476,1.06209502649
incl_BoostedGen_,nCleanJet_boo,GGH_210_RelW002,1.05527847145,1.05336307442,1.05735390978
incl_BoostedGen_,nCleanJet_boo,GGH_150_RelW002,0.954110541765,0.94935120476,0.963396704469
incl_ResolvedGen_,nCleanJet_res,qqWWqq,1.06601054236,1.06588111901,1.06614044507
incl_ResolvedGen_,nCleanJet_res,QQH_200_RelW002,1.05039366655,1.04943750372,1.05139836473
incl_ResolvedGen_,nCleanJet_res,GGH_125_RelW002,1.01906912552,1.02370913267,0.998780243872
incl_ResolvedGen_,nCleanJet_res,GGH_3000_RelW002,1.07245775905,1.07018418871,1.07500908397
incl_ResolvedGen_,nCleanJet_res,WW,1.06910609266,1.06889617029,1.06931826047
incl_ResolvedGen_,nCleanJet_res,QQH_250_RelW002,1.04281469821,1.04215868517,1.04349060327
incl_ResolvedGen_,nCleanJet_res,QQH_4000_RelW002,0.969659364085,0.951739741803,1.02077725493
incl_ResolvedGen_,nCleanJet_res,GGH_190_RelW002,1.05515928969,1.05385533947,1.05655551914
incl_ResolvedGen_,nCleanJet_res,QQH_500_RelW002,1.04786965168,1.04744948709,1.04829981225
incl_ResolvedGen_,nCleanJet_res,GGH_250_RelW002,1.06413640188,1.06326567956,1.06504007515
incl_ResolvedGen_,nCleanJet_res,VVV,1.04933912044,1.04857533233,1.05012118578
incl_ResolvedGen_,nCleanJet_res,QQH_155_RelW002,0.993208304495,0.980497936821,1.01604362424
incl_ResolvedGen_,nCleanJet_res,QQH_450_RelW002,1.05175575528,1.05139401335,1.05212528441
incl_ResolvedGen_,nCleanJet_res,QQH_600_RelW002,1.04856463248,1.04807759565,1.04906558671
incl_ResolvedGen_,nCleanJet_res,GGH_145_RelW002,1.23498453269,1.23614901215,1.08277334389
incl_ResolvedGen_,nCleanJet_res,GGH_120_RelW002,0.875080282167,0.874714907874,1.25084882274
incl_ResolvedGen_,nCleanJet_res,GGH_2000_RelW002,1.05134941999,1.04759091694,1.05583148609
incl_ResolvedGen_,nCleanJet_res,QQH_180_RelW002,1.0401966666,1.03811747195,1.04246012665
incl_ResolvedGen_,nCleanJet_res,GGH_230_RelW002,1.05817350703,1.05722880378,1.05916264426
incl_ResolvedGen_,nCleanJet_res,GGH_1000_RelW002,1.06850741375,1.06727530771,1.06980891748
incl_ResolvedGen_,nCleanJet_res,ggH_htt,1.04228430608,1.04107527965,1.04353570432
incl_ResolvedGen_,nCleanJet_res,QQH_800_RelW002,1.04100642374,1.04052151788,1.04151254343
incl_ResolvedGen_,nCleanJet_res,QQH_1000_RelW002,1.03887004619,1.03802910061,1.03976511801
incl_ResolvedGen_,nCleanJet_res,GGH_155_RelW002,0.957227024626,0.958415758974,0.955038358695
incl_ResolvedGen_,nCleanJet_res,QQH_126_RelW002,1.07136275479,1.07145930447,1.06004374969
incl_ResolvedGen_,nCleanJet_res,QQH_550_RelW002,1.04183296393,1.04138527672,1.04229232479
incl_ResolvedGen_,nCleanJet_res,GGH_4000_RelW002,1.04015297497,1.0296249414,1.05186758653
incl_ResolvedGen_,nCleanJet_res,QQH_160_RelW002,1.02185855204,1.01647024583,1.02932204122
incl_ResolvedGen_,nCleanJet_res,GGH_550_RelW002,1.0739898709,1.07345908161,1.07453203799
incl_ResolvedGen_,nCleanJet_res,ggWW,1.06823160743,1.06749562815,1.06898981471
incl_ResolvedGen_,nCleanJet_res,GGH_650_RelW002,1.07346243134,1.07282804628,1.07411265172
incl_ResolvedGen_,nCleanJet_res,GGH_400_RelW002,1.06974855969,1.06939457779,1.07010800343
incl_ResolvedGen_,nCleanJet_res,ZH_hww,1.08308732664,1.08131912524,1.08495457395
incl_ResolvedGen_,nCleanJet_res,QQH_5000_RelW002,0.989161259079,0.972187389453,1.01563586304
incl_ResolvedGen_,nCleanJet_res,GGH_270_RelW002,1.06791336205,1.06716458324,1.06868462407
incl_ResolvedGen_,nCleanJet_res,QQH_2500_RelW002,0.977758381073,0.976182789641,0.980357388708
incl_ResolvedGen_,nCleanJet_res,QQH_1500_RelW002,1.04185731968,1.03919285182,1.04493718246
incl_ResolvedGen_,nCleanJet_res,ggH_hww,1.08663719576,1.08207004209,1.09191705582
incl_ResolvedGen_,nCleanJet_res,GGH_450_RelW002,1.06675639294,1.06637632898,1.06714288374
incl_ResolvedGen_,nCleanJet_res,QQH_3000_RelW002,0.988352301998,0.988787470936,0.987545764951
incl_ResolvedGen_,nCleanJet_res,QQH_650_RelW002,1.04771004941,1.04719663092,1.04823880235
incl_ResolvedGen_,nCleanJet_res,QQH_2000_RelW002,1.0729923172,1.06922888355,1.07821562596
incl_ResolvedGen_,nCleanJet_res,QQH_400_RelW002,1.05011194007,1.04977826307,1.05045203383
incl_ResolvedGen_,nCleanJet_res,QQH_210_RelW002,1.04177356045,1.04080927032,1.04278206623
incl_ResolvedGen_,nCleanJet_res,QQH_150_RelW002,1.0687422876,1.07551807238,1.05306349737
incl_ResolvedGen_,nCleanJet_res,WH_htt,1.05509792441,1.05465838284,1.05554290806
incl_ResolvedGen_,nCleanJet_res,GGH_900_RelW002,1.07731667554,1.07617417703,1.07850925292
incl_ResolvedGen_,nCleanJet_res,GGH_350_RelW002,1.06735680858,1.06700640933,1.06771282437
incl_ResolvedGen_,nCleanJet_res,ZH_htt,1.06181550454,1.0611322363,1.06251142638
incl_ResolvedGen_,nCleanJet_res,GGH_1500_RelW002,1.04215862436,1.03967493368,1.04498879795
incl_ResolvedGen_,nCleanJet_res,GGH_165_RelW002,1.06786164174,1.06569595815,1.07023596015
incl_ResolvedGen_,nCleanJet_res,QQH_700_RelW002,1.05020365368,1.04964859612,1.05077718317
incl_ResolvedGen_,nCleanJet_res,QQH_130_RelW002,1.09122705487,1.08793923982,1.09502561296
incl_ResolvedGen_,nCleanJet_res,GGH_170_RelW002,1.0971243531,1.0946618224,1.09981433704
incl_ResolvedGen_,nCleanJet_res,WH_hww,1.09769316388,1.09683769584,1.09857145567
incl_ResolvedGen_,nCleanJet_res,GGH_200_RelW002,1.06829854681,1.06683124937,1.06986260793
incl_ResolvedGen_,nCleanJet_res,GGH_300_RelW002,1.06570386207,1.06526717026,1.06614960038
incl_ResolvedGen_,nCleanJet_res,GGH_750_RelW002,1.07306586437,1.07231091424,1.07384352212
incl_ResolvedGen_,nCleanJet_res,QQH_350_RelW002,1.04630810608,1.04593369324,1.04668985086
incl_ResolvedGen_,nCleanJet_res,QQH_300_RelW002,1.05217482853,1.05173050311,1.05262936166
incl_ResolvedGen_,nCleanJet_res,QQH_165_RelW002,1.03981550449,1.03826372742,1.04166838124
incl_ResolvedGen_,nCleanJet_res,GGH_800_RelW002,1.07018089293,1.06936094132,1.0710280857
incl_ResolvedGen_,nCleanJet_res,QQH_125_RelW002,1.00106340305,1.00054011316,1.03401097347
incl_ResolvedGen_,nCleanJet_res,QQH_135_RelW002,1.02080512888,1.01834872413,1.0235992
incl_ResolvedGen_,nCleanJet_res,GGH_600_RelW002,1.0722381396,1.07168004709,1.07280914969
incl_ResolvedGen_,nCleanJet_res,GGH_700_RelW002,1.07658711567,1.07586183738,1.07733216341
incl_ResolvedGen_,nCleanJet_res,GGH_160_RelW002,1.12346033208,1.1185473912,1.12944178135
incl_ResolvedGen_,nCleanJet_res,QQH_145_RelW002,0.9704533214,0.966548405323,0.98122646421
incl_ResolvedGen_,nCleanJet_res,GGH_180_RelW002,1.07136174277,1.06942370334,1.0734623082
incl_ResolvedGen_,nCleanJet_res,GGH_175_RelW002,1.08776298425,1.08581042318,1.08989218989
incl_ResolvedGen_,nCleanJet_res,QQH_170_RelW002,1.04562010608,1.04382482973,1.04764405212
incl_ResolvedGen_,nCleanJet_res,GGH_124_RelW002,1.21673278563,1.21806164125,1.0264036886
incl_ResolvedGen_,nCleanJet_res,GGH_135_RelW002,1.12286628941,1.11365027041,1.13434839334
incl_ResolvedGen_,nCleanJet_res,QQH_190_RelW002,1.03713756424,1.03584268556,1.03851600753
incl_ResolvedGen_,nCleanJet_res,DY,1.08579228017,1.08442445018,1.08721998288
incl_ResolvedGen_,nCleanJet_res,QQH_175_RelW002,1.07987242748,1.0781224098,1.08180532411
incl_ResolvedGen_,nCleanJet_res,GGH_115_RelW002,1.11224143669,1.10396662745,1.12307109423
incl_ResolvedGen_,nCleanJet_res,qqH_hww,1.06043143109,1.0562624067,1.06526692824
incl_ResolvedGen_,nCleanJet_res,QQH_124_RelW002,0.881171451804,0.875416234287,1.03764469054
incl_ResolvedGen_,nCleanJet_res,QQH_120_RelW002,1.07730014146,1.07295505376,1.08246668157
incl_ResolvedGen_,nCleanJet_res,QQH_230_RelW002,1.04918845577,1.04835310736,1.05005410483
incl_ResolvedGen_,nCleanJet_res,GGH_126_RelW002,1.00888445488,1.00097082531,1.01910845259
incl_ResolvedGen_,nCleanJet_res,QQH_115_RelW002,0.86542833048,0.865007806498,1.039327157
incl_ResolvedGen_,nCleanJet_res,QQH_140_RelW002,0.918677121052,0.911818315115,0.944882345628
incl_ResolvedGen_,nCleanJet_res,QQH_750_RelW002,1.0465807111,1.04608477312,1.04709427337
incl_ResolvedGen_,nCleanJet_res,VZ,1.0650611997,1.06416394089,1.06599337854
incl_ResolvedGen_,nCleanJet_res,GGH_130_RelW002,1.19340343894,1.18149338473,1.20861172468
incl_ResolvedGen_,nCleanJet_res,qqH_htt,1.03443918717,1.03297883429,1.03598311081
incl_ResolvedGen_,nCleanJet_res,GGH_140_RelW002,1.05247659714,1.04689513804,1.05932840088
incl_ResolvedGen_,nCleanJet_res,QQH_900_RelW002,1.03934085696,1.03861885759,1.04009868874
incl_ResolvedGen_,nCleanJet_res,Vg,1.07567155297,1.07412551454,1.07730813913
incl_ResolvedGen_,nCleanJet_res,GGH_5000_RelW002,1.06972587986,1.06908217891,1.07038518595
incl_ResolvedGen_,nCleanJet_res,GGH_500_RelW002,1.07429126591,1.07384724554,1.07474385576
incl_ResolvedGen_,nCleanJet_res,QQH_270_RelW002,1.04558197966,1.04504915373,1.04612913887
incl_ResolvedGen_,nCleanJet_res,GGH_2500_RelW002,1.0062357737,1.00206187107,1.01139213487
incl_ResolvedGen_,nCleanJet_res,GGH_210_RelW002,1.06978262625,1.06853022262,1.07110778344
incl_ResolvedGen_,nCleanJet_res,GGH_150_RelW002,0.888575463683,0.884939963507,1.04199508739
